name	term_id	term_name	term_namespace	term_distance
FBbt:00007658	FBbt:00007658	trichome field	Fly_anatomy	4
FBbt:00007683	FBbt:00007683	neuroblast lineage clone	Fly_anatomy	4
FBbt:00007692	FBbt:00007692	sensory system	Fly_anatomy	4
FBbt:00014784	FBbt:00014784	presumptive capitellum	Fly_anatomy	4
FBbt:00015911	FBbt:00015911	frontal sac	Fly_anatomy	4
FBbt:00016001	FBbt:00016001	hypopharyngeal sense organ primordium	Fly_anatomy	4
FBbt:00016002	FBbt:00016002	hypopharynx proper primordium	Fly_anatomy	4
FBbt:00016005	FBbt:00016005	salivary gland common duct primordium	Fly_anatomy	4
FBbt:00016007	FBbt:00016007	ventral trunk epidermis primordium	Fly_anatomy	4
FBbt:00016008	FBbt:00016008	anal pad primordium	Fly_anatomy	4
FBbt:00016009	FBbt:00016009	ventral apodeme anlage	Fly_anatomy	4
FBbt:00016010	FBbt:00016010	ventral apodeme primordium	Fly_anatomy	4
FBbt:00016011	FBbt:00016011	denticle field primordium	Fly_anatomy	4
FBbt:00016014	FBbt:00016014	ventral midline glia primordium	Fly_anatomy	4
FBbt:00016015	FBbt:00016015	midline neuronal primordium	Fly_anatomy	4
FBbt:00016018	FBbt:00016018	dorsal ridge primordium	Fly_anatomy	4
FBbt:00016019	FBbt:00016019	dorsal trunk epidermis primordium	Fly_anatomy	4
FBbt:00016021	FBbt:00016021	dorsal apodeme primordium	Fly_anatomy	4
FBbt:00016022	FBbt:00016022	abdominal histoblast primordium	Fly_anatomy	4
FBbt:00017000	FBbt:00017000	amnioserosa primordium	Fly_anatomy	4
FBbt:00017004	FBbt:00017004	ventral longitudinal trunk primordium	Fly_anatomy	4
FBbt:00017006	FBbt:00017006	plasmatocyte primordium	Fly_anatomy	4
FBbt:00017007	FBbt:00017007	crystal cell primordium	Fly_anatomy	4
FBbt:00017009	FBbt:00017009	ring gland primordium	Fly_anatomy	4
FBbt:00017011	FBbt:00017011	primary segmental branch primordium	Fly_anatomy	4
FBbt:00017012	FBbt:00017012	proventriculus outer layer primordium	Fly_anatomy	4
FBbt:00017016	FBbt:00017016	Malpighian tubule Type II cell primordium	Fly_anatomy	4
FBbt:00017018	FBbt:00017018	salivary gland duct inclusive primordium	Fly_anatomy	4
FBbt:00017019	FBbt:00017019	cibarium primordium	Fly_anatomy	4
FBbt:00017020	FBbt:00017020	oenocyte primordium	Fly_anatomy	4
FBbt:00017025	FBbt:00017025	secondary branch/tracheole primordium	Fly_anatomy	4
FBbt:00018003	FBbt:00018003	frontal ganglion primordium	Fly_anatomy	4
FBbt:00018004	FBbt:00018004	hypocerebral/esophageal ganglion primordium	Fly_anatomy	4
FBbt:00018005	FBbt:00018005	proventricular ganglion primordium	Fly_anatomy	4
